glycan_id,glycan,species,immunogenicity,inferred_origin,link,train,valid,test
9111,Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Abrus_precatorius', 'Acremonium_sp', 'Apis_sp', 'Arabidopsis_thaliana', 'Artemisia_vulgaris', 'Aspergillus_niger', 'Astacus_leptodactylus', 'AvianInfluenzaA_Virus', 'Bombyx_mori', 'Bos_taurus', 'Caenorhabditis_elegans', 'Columbia_livia', 'Daucus_carota', 'Fusarium_graminearum', 'Fusarium_sp', 'Homo_sapiens', 'Kinetoplastids', 'Komagataella_pastoris', 'Mamestra_brassicae', 'Marburg_Virus', 'MinkCellFocusForming_Virus', 'Mus_musculus', 'Oryza_sativa', 'Phaseolus_lunatus', 'Phaseolus_vulgaris', 'Ricinus_communis', 'Saccharomyces_cerevisiae', 'Schistosoma_mansoni', 'Spinacia_oleracea', 'SpleenFocusForming_Virus', 'Spodoptera_frugiperda', 'Tetronarce_californica', 'Trypanosoma_brucei']",0.0,,N,1,0,0
9113,[Glc(a1-3)]Rha(a1-2)Rha(a1-3)Rha(a1-3)GlcNAc(b1-2)RhaOAc,['Shigella_flexneri'],1.0,,,1,0,0
9124,Gal(b1-3)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,0,1,0
9125,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)Glc,['Homo_sapiens'],0.0,,free,1,0,0
9131,[Col(a1-2)]Glc(b1-3)GalNAc(a1-3)[Glc(a1-6)]GalNAc(b1-6)Glc,['Yersinia_pseudotuberculosis'],1.0,,,1,0,0
9147,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Homo_sapiens', 'Mus_musculus', 'Sus_scrofa']",0.0,,N,1,0,0
9154,Tyv(a1-3)Man(b1-4)Rha(a1-3)Gal(a1-6)Man,['Salmonella_enterica'],1.0,,,1,0,0
9159,Gal(a1-6)Gal(a1-4)[Glc(b1-3)]GalNAc(a1-3)GalNAcOAc(b1-2)Gal,['Salmonella_sp'],1.0,,,1,0,0
9245,Glc(a1-4)GalNAcA(a1-3)[Glc(a1-4)]GalNAcA(a1-3)GlcNAc(a1-4)Glc,['Vibrio_cholerae'],1.0,,,1,0,0
9267,GlcNAcOAc(a1-4)GalNAcA(a1-3)QuiNAc(b1-4)GlcNAcOAc,"['Acinetobacter_baumannii', 'Acinetobacter_sp']",1.0,,,1,0,0
9307,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
9354,Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
9356,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
9374,Man(b1-2)Man(a1-2)Man(a1-2)[Glc(a1-3)]Man(b1-3)GlcNAc(b1-2)Man,"['Salmonella_eimsbuettel', 'Salmonella_sp']",1.0,,,1,0,0
9376,[FucNAc(a1-2)]Rha(a1-3)[FucNAc(a1-2)]Rha(a1-2)Rha(a1-3)Rha,['Pseudomonas_fluorescens'],1.0,,,1,0,0
9413,Rha(b1-3)[Xyl(b1-2)]RhaNAc(a1-3)Rha,,1.0,Fungi,,1,0,0
9417,[GlcNAcOMe(b1-2)]Rha(a1-3)Rha(a1-3)Rha(a1-3)Rha(a1-2)RhaOMe(a1-3)Rha,,1.0,Bacteria,,1,0,0
9445,Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
9459,GalNAcA(b1-4)GalNAcA(a1-4)GalNAcA(a1-3)QuiNAc(a1-4)GalNAcA,,1.0,Bacteria,,1,0,0
9465,Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Bos_taurus', 'Homo_sapiens', 'Sus_scrofa']",0.0,,N,1,0,0
9475,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Antheraea_pernyi', 'Apis_mellifera', 'Arabidopsis_thaliana', 'Armoracia_rusticana', 'AvianInfluenzaA_Virus', 'Bombyx_mori', 'Bos_taurus', 'Caenorhabditis_elegans', 'Cricetulus_griseus', 'Drosophila_melanogaster', 'Felis_catus', 'Gallus_gallus', 'Helix_pomatia', 'Homo_sapiens', 'HumanImmunoDeficiency_Virus', 'Lupinus_luteus', 'Mamestra_brassicae', 'Megathura_crenulata', 'Mus_musculus', 'Nicotiana_alata', 'Phaseolus_vulgaris', 'Physcomitrella_patens', 'Rattus_norvegicus', 'Saccharomyces_cerevisiae', 'Schizosaccharomyces_pombe', 'SemlikiForest_Virus', 'Spodoptera_frugiperda', 'Synsepalum_dulcificum', 'Trichinella_spiralis']",0.0,,N,1,0,0
9489,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal,,1.0,Chordata,,0,1,0
9500,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,"['Androctonus_australis_hector', 'Apis_mellifera', 'Bombyx_mori', 'Caenorhabditis_elegans', 'Drosophila_melanogaster', 'Homo_sapiens', 'Mamestra_brassicae', 'Mus_musculus', 'Spodoptera_frugiperda', 'Todarodes_pacificus']",0.0,,N,1,0,0
9503,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,0,1,0
9508,GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,"['Homo_sapiens', 'Rattus_norvegicus']",0.0,,O,0,0,1
9538,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)[Fuc(a1-3)]Glc,['Homo_sapiens'],0.0,,free,0,1,0
9553,GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Bos_taurus', 'Gallus_gallus', 'Homo_sapiens']",0.0,,N,1,0,0
9555,Glc(a1-3)QuiNAc(a1-4)Glc,['Rhizobium_leguminosarum'],1.0,,,1,0,0
9611,QuiNAc(b1-3)Rha(a1-3)FucNAc(a1-2)QuiNAc,['Pseudomonas_fluorescens'],1.0,,,1,0,0
9680,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc,,1.0,Chordata,,0,1,0
9692,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Bos_taurus', 'Coturnix_japonica', 'Gallus_gallus', 'Homo_sapiens', 'HumanImmunoDeficiency_Virus', 'Oryctolagus_cuniculus']",0.0,,N,1,0,0
9699,Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
9731,Man(b1-2)Man(a1-2)[Glc(a1-3)]Man(a1-2)Man(b1-3)GlcNAc(b1-2)Man,"['Salmonella_livingstone', 'Salmonella_sp', 'Salmonella_thompson']",1.0,,,1,0,0
9751,PerNAc(a1-3)Fuc(a1-4)Glc(b1-3)GalNAc(a1-2)PerNAc,['Escherichia_coli'],1.0,,,1,0,0
9759,GalNAc(a1-3)Gal(b1-4)GlcNAc(b1-3)GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
9785,[NeuNAc(a2-6)]Gal(b1-6)Galf(b1-3)GalNAc(b1-3)Gal,"['Escherichia_albertii', 'Hafnia_alvei']",1.0,,,1,0,0
9790,FucNAc(a1-2)QuiNBut(b1-2)Rha(a1-4)Gal(b1-3)FucNAc,['Massilia_alkalitolerans'],1.0,,,1,0,0
9794,Fuc(a1-2)Gal(b1-3)[GlcNAc(b1-6)]GalNAc,"['Bos_taurus', 'Bufo_japonicus', 'Homo_sapiens', 'Mus_musculus', 'Rana_arvalis', 'Rana_palustris', 'Rana_temporaria', 'Rattus_norvegicus', 'Rhinella_arenarum', 'Sus_scrofa', 'Xenopus_laevis', 'Xenopus_tropicalis']",0.0,,O,1,0,0
9821,GlcNAc(a1-3)Rha(a1-4)GlcNAc,['Aggregatibacter_actinomycetemcomitans'],1.0,,,1,0,0
9852,QuiNAc(a1-4)GalNAcOAcA(a1-3)QuiNAc(a1-3)GlcNAc(b1-3)QuiNAc,['Yersinia_kristensenii'],1.0,,,1,0,0
9859,GlcA(b1-4)FucOAc(a1-3)Ribf(b1-4)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-4)GlcA,"['Citrobacter_werkmanii', 'Salmonella_arizonae', 'Salmonella_sp']",1.0,,,1,0,0
9879,Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)GlcNAc(b1-3)[GalNAc(a1-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
9923,Rha(a1-2)Rha(a1-2)FucN(a1-3)QuiNAcNBut(a1-3)Rha,['Shewanella_algae'],1.0,,,1,0,0
9944,Rha(a1-4)Gal(a1-2)Rha,['Burkholderia_cepacia'],1.0,,,1,0,0
9955,NeuNAc(a2-8)NeuNAc(a2-3)Gal(b1-3)GalNAc,,1.0,Bacteria,,1,0,0
9956,Gal(b1-4)GlcNAc(b1-4)Man(a1-3)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
9962,NeuNGc(a2-8)NeuNGc(a2-3)Gal(b1-4)Glc,,1.0,Animalia,,1,0,0
9992,Fuc(a1-2)Gal(b1-3)GlcNAc,"['Aeromonas_hydrophila', 'Helicobacter_pylori']",1.0,,,1,0,0
9993,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
9999,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Homo_sapiens', 'MurineLeukemia_Virus', 'Rattus_norvegicus', 'Trypanosoma_brucei']",0.0,,N,1,0,0
10000,GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Bos_taurus', 'Drosophila_melanogaster', 'Homo_sapiens', 'HumanImmunoDeficiency_Virus', 'Mus_musculus', 'Oryctolagus_cuniculus', 'Rattus_norvegicus', 'Sus_scrofa', 'Tetronarce_californica']",0.0,,N,1,0,0
10009,Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
10020,NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
10047,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
10063,GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
10092,NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-8)NeuNAc(a2-6)]GalNAc,['Homo_sapiens'],0.0,,free,1,0,0
10110,GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Bos_taurus', 'Coturnix_japonica', 'Gallus_gallus', 'Homo_sapiens', 'Mesocricetus_auratus', 'Mus_musculus', 'Oryctolagus_cuniculus', 'Rattus_norvegicus']",0.0,,N,1,0,0
10173,[GalA(a1-3)]GalNAc(b1-3)Gal(a1-4)Rha(a1-3)GlcNAc(b1-4)GalNAc,['Edwardsiella_tarda'],1.0,,,1,0,0
10189,QuiNFo(b1-4)GalNAcA(a1-4)GalNAcA(a1-3)QuiNAc(b1-2)QuiNFo,,1.0,Bacteria,,1,0,0
10207,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
10213,Gal(b1-3)[Fuc(a1-4)]GlcNAc,"['Escherichia_coli', 'Helicobacter_pylori', 'Platanus_sp']",1.0,,,1,0,0
10259,NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-6)][Fuc(a1-4)]GlcNAc,,1.0,Chordata,,1,0,0
10271,[Rha(a1-4)]Gal(b1-4)Glc(a1-4)GlcA(b1-3)GalNAc(b1-3)Gal,['Hafnia_alvei'],1.0,,,1,0,0
10279,Gal(a1-3)RhaOAc(a1-4)Glc(a1-4)GalAAla(a1-3)GlcNAc(b1-2)Gal,['Providencia_stuartii'],1.0,,,1,0,0
10312,Fuc(a1-2)Gal(b1-3)GalNAc(a1-3)GlcNAc(a1-2)Fuc,['Salmonella_sp'],1.0,,,1,0,0
10316,Gal(b1-3)[NeuNAc(a2-6)]GalNAc,"['Bos_taurus', 'Bufo_bufo', 'Bufo_japonicus', 'Bufotes_viridis', 'Canis_lupus', 'Gallus_gallus', 'Homo_sapiens', 'Macaca_radiata', 'Oryctolagus_cuniculus', 'Rana_dalmatina', 'Rattus_norvegicus', 'Rhinella_arenarum', 'Salvelinus_leucomaenis_pluvius', 'Sus_scrofa', 'Xenopus_tropicalis']",0.0,,O,1,0,0
10317,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,0,1,0
10327,GalNAcOS(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Homo_sapiens', 'Ovis_aries']",0.0,,N,1,0,0
10330,QuiNBut(b1-6)[Glc(a1-4)]Glc(a1-4)GlcOAcA(b1-3)GlcNAc(a1-2)QuiNBut,['Hafnia_alvei'],1.0,,,1,0,0
10342,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Homo_sapiens', 'Mus_musculus']",0.0,,N,1,0,0
10375,Fuc(a1-2)[Gal(a1-3)]Gal(b1-3)GalNAc,"['Equus_caballus', 'Homo_sapiens']",0.0,,O,1,0,0
10385,6dTal(a1-3)6dTal(a1-2)Rha(a1-2)6dTal,['Mesorhizobium_huakuii'],1.0,,,1,0,0
10404,Rha(a1-3)Rha(a1-3)Rha(b1-3)Rha,"['Xanthomonas_hortorum', 'Yersinia_rohdei']",1.0,,,1,0,0
10417,Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-2)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-4)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
10426,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)GalNAc,['Homo_sapiens'],0.0,,O,1,0,0
10436,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
10442,GalOS(b1-3)GalNAc(b1-4)GalOS(b1-4)Glc,,1.0,Bacteria,,1,0,0
10458,NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-6)]GalNAc,"['Bos_taurus', 'Canis_lupus', 'Collocalia_sp', 'Equus_caballus', 'Homo_sapiens', 'MurineHepatitis_Virus', 'MurineLeukemia_Virus', 'Mus_musculus', 'Oryctolagus_cuniculus', 'Rattus_norvegicus', 'Salmo_salar', 'Sus_scrofa']",0.0,,O,1,0,0
10470,NeuNGc(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc,,1.0,Bacteria,,1,0,0
10531,FucNAc(a1-4)GalA(a1-3)FucNAc(a1-3)QuiNAc(b1-3)FucNAc,,1.0,Bacteria,,1,0,0
10536,GlcA(b1-2)[RhaOAc(a1-3)]Man(a1-4)Gal(b1-3)GlcNAc(b1-4)GlcA,['Hafnia_alvei'],1.0,,,1,0,0
10574,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Gallus_gallus', 'Homo_sapiens']",0.0,,N,1,0,0
10583,GlcNAcA(b1-4)GlcNAcA(b1-4)GalNAcA(a1-4)GlcNAcA,['Bordetella_hinzii'],1.0,,,1,0,0
10595,[Glc(b1-3)Gal(a1-4)Glc(a1-2)]Man(a1-2)Man(a1-3)Gal(b1-3)Man,['Rahnella_aquatilis'],1.0,,,1,0,0
10609,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-4)]Man(a1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
10624,Gal(b1-3)GlcNAc(b1-3)GalNAc,['Homo_sapiens'],0.0,,O,1,0,0
10635,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,0,1,0
10651,QuiNAc(b1-3)Rha(a1-3)[Gal(a1-6)]Gal(b1-3)FucNAc(a1-2)QuiNAc,['Pantoea_agglomerans'],1.0,,,1,0,0
10664,Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)]Gal(b1-4)Glc,['Homo_sapiens'],0.0,,free,0,0,1
10675,GalOS(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,"['Homo_sapiens', 'Rana_arvalis']",0.0,,O,1,0,0
10687,GalOS(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
10730,Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,0,1,0
10746,Fuc(a1-2)[NeuNAc(a2-6)]Gal(b1-4)GlcNAc(b1-2)[Fuc(a1-2)[NeuNAc(a2-6)]Gal(b1-4)GlcNAc(b1-6)]Man(a1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
10783,Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
10786,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc,,1.0,Chordata,,0,1,0
10795,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
10820,Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]GalNAc,"['Homo_sapiens', 'Schistosoma_mansoni']",0.0,,O,0,0,1
10835,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
10852,GlcNAc(a1-3)QuiNAc(a1-3)GlcNAc,['Salmonella_sp'],1.0,,,1,0,0
10885,[Abe(a1-3)]RhaOAc(b1-2)Man(a1-2)[GlcOAc(a1-3)]Man(a1-3)Gal(b1-4)Rha,['Salmonella_sp'],1.0,,,1,0,0
10888,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Glc,['Homo_sapiens'],0.0,,free,0,1,0
10929,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
10937,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
10945,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
10953,Rha(a1-4)GalNAcA(a1-3)QuiNAc(b1-4)Rha,,1.0,Bacteria,,1,0,0
10975,[Xyl(b1-2)][Xyl(b1-4)]6dTal(a1-3)GalNAc(b1-3)6dTal,['Paraburkholderia_phytofirmans'],1.0,,,1,0,0
10981,ManNAc(b1-3)ManNAc(b1-4)ManNAc,"['Salmonella_borreze', 'Salmonella_enterica', 'Salmonella_sp']",1.0,,,1,0,0
10992,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
11009,NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAcOS(b1-3)Gal(b1-3)GalNAc,['Homo_sapiens'],0.0,,O,1,0,0
11019,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-4)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
11039,NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-6)]GalNAc(b1-4)Gal,,1.0,Chordata,,1,0,0
11047,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Glc,['Homo_sapiens'],0.0,,O,0,0,1
11065,Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc,,1.0,Bacteria,,0,0,1
11067,NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
11120,GalOAc(b1-3)GlcNAc(b1-4)GlcA(b1-3)GalNAc(b1-2)GalOAc,['Acinetobacter_calcoaceticus'],1.0,,,1,0,0
11128,Glc(a1-2)Glc(a1-2)[GlcNAc(a1-3)]Gal(a1-3)Glc(a1-3)[GalA(b1-7)LDManHep(a1-7)]LDManHep(a1-3)LDManHepOPPEtn(a1-5)[AraN(b1-8)]Kdo,['Providencia_rustigianii'],1.0,,,1,0,0
11141,GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc,"['Escherichia_coli', 'Leishmania_amazonensis']",1.0,,,1,0,0
11145,Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)]Gal(b1-4)Glc,['Homo_sapiens'],0.0,,free,0,0,1
11169,GalNAcAAla(a1-4)GalNAcA(a1-3)QuiNAc(b1-4)GalNAcAAla,['Acinetobacter_haemolyticus'],1.0,,,1,0,0
11192,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
